SNO,CO,NOX
36143,735011083542.336,725720746118.6353
36144,734172759851.0414,724893058428.1803
36145,728966460222.5957,719752765878.3834
36146,723898180423.6628,714748784169.5989
36147,729084518239.892,719869513525.8322
36148,734399453673.9965,725117128088.5865
36149,736377383144.6868,727069926256.5587
36150,741608436720.4104,732234535510.5415
36151,737239856609.6346,727921384742.5513
36152,735316155694.5474,726022048208.4633
36153,735130023838.3868,725838273252.3794
36154,735627348576.5488,726329346265.3729
36155,735319248314.3145,726025144795.3645
36156,735419174665.4836,726123726979.6088
36157,732174908925.4258,722920569892.8896
36158,732690744670.9005,723429814875.5706
36159,733197397349.1753,723929976417.865
36160,732961453022.0946,723697022576.2714
36161,733019017382.8431,723753900344.0813
36162,733208815514.763,723941442104.8068
36163,733302977020.85,724034382046.3844
36164,733752914069.4951,724478644124.3806
36165,733595097871.6494,724322969668.4902
36166,734212090610.8503,724932167211.4758
36167,734436777079.1893,725153965378.519
36168,734155347498.8068,724876111993.5227
36169,734125005381.3584,724846263341.0206
36170,734096065170.2308,724817708057.9478
36171,734230154741.0568,724949993438.2615
36172,734944257739.7515,725655034504.9868
36173,734505097342.3188,725221481066.6486
36174,734387144690.9823,725105000474.3403
36175,733486401913.5972,724215589190.5571
36176,734307882962.1871,725026579191.9495
36177,734661675130.7399,725375964560.7068
36178,734860556750.9648,725572335178.9369
36179,734807654937.7306,725520078263.6256
36180,734376272741.849,725094201695.8021
36181,737649461255.3342,728326016946.4333
36182,737537495372.6075,728215411039.8759
36183,727936651248.3795,718736059249.3575
36184,732984688984.4795,723720155478.287
36185,720173716610.7325,711070986757.1531
36186,737945035724.4642,728617552216.8887
36187,737688309005.004,728364039643.4187
36188,738177020937.588,728846527974.3672
36189,738348155078.0759,729015525162.7006
36190,738309396507.1031,728977428768.8173
36191,737727898965.5542,728403505371.168
36192,738446655006.6838,729113405286.307
36193,738484278089.0459,729150726945.6073
36194,738104002520.0106,728775388772.8165
36195,738054419858.7363,728726456421.4556
36196,738339088178.5193,729007335892.9017
36197,738269082332.8567,728938015699.0312
36198,739011019462.6964,729670504065.0183
36199,737862565849.8372,728536656864.7275
36200,737541788373.918,728219744760.1837
36201,738073010115.6249,728744126083.6489
36202,738078615623.6527,728749664928.2096
36203,738166834090.251,728836788503.6366
36204,738012859659.0032,728684722668.6843
36205,737545506822.6204,728223185731.7903
36206,725068253705.9161,715903577802.137
36207,729691916134.767,720468810014.4081
36208,715240886471.8541,706200140656.7905
36209,728269075794.6317,719063875749.2737
36210,727026209601.7991,717836644224.5343
36211,726910759822.7631,717722677290.9537
36212,727589173013.1167,718392509345.3712
36213,730354230191.1042,721122611896.63
36214,746244605385.69,736811794055.0686
36215,745243415861.7599,735823570446.4673
36216,745182652670.2845,735763688962.2213
36217,728906489583.2721,719693783976.3435
36218,728940643105.9191,719727529186.8809
36219,728882280909.5983,719669960966.091
36220,728649566479.7915,719440188414.2561
36221,744036446961.0745,734631981498.7885
36222,744721324500.4486,735308106491.1389
36223,729003442856.8151,719789429822.4122
36224,727921199960.8679,718720913395.9043
36225,729222079867.638,720005323094.8367
36226,729036252030.6035,719821790774.5358
36227,729180168101.632,719963871172.8152
36228,729328454079.7684,720110411844.6968
36229,730556312712.2483,721322644973.989
36230,738069232188.6927,728740463907.1246
36231,732850250291.2544,723587715860.4363
36232,734293419927.4824,725012702351.6448
36233,734717693117.6066,725431471291.4692
36234,738092893386.5471,728763925241.4552
36235,737563093536.6597,728240911229.8481
36236,738339362893.6387,729007361254.6776
36237,738588257980.4424,729252890671.6038
36238,739100450397.7699,729758518317.6628
36239,738888713233.6737,729549634612.8665
36240,739290239824.7484,729946193671.3604
36241,739483288837.5854,730136932341.2386
36242,739487617020.0269,730141477039.4154
36243,742708653417.5553,733321778447.9845
36244,745415084863.0994,735993861224.7793
36245,745447133201.9325,736025362249.8677
36246,745728626277.9037,736303138468.8694
36247,746148815381.6091,736717892474.283
36248,746177421297.1759,736745947812.8362
36249,742905104830.2009,733514954532.4628
36250,739544919390.9458,730197355697.8796
36251,739385751687.7646,730040135530.4559
36252,739741440095.8613,730391278005.4558
36253,739111406407.8048,729769167321.2096
36254,740509769332.1559,731149814146.3269
36255,740042042259.4445,730687968649.5723
36256,737994886366.7637,728666730344.1163
36257,737158418685.9799,727840904253.329
36258,740213769242.8279,730857631234.2166
36259,741076054849.3682,731709058816.7423
36260,741259192030.7269,731889864093.494
36261,740810486428.6099,731446818886.599
36262,745172542398.6289,735753534637.1487
36263,747716895800.9458,738265870460.2386
36264,747322624681.278,737876804530.8461
36265,746512256726.1838,737076911830.3301
36266,741462350853.4622,732091409017.6543
36267,747182581242.5594,737739034894.753
36268,747122023123.2158,737679143979.6921
36269,747850501150.6508,738398465832.0254
36270,747345587418.4504,737899490113.8583
36271,747912775485.3671,738459330125.7726
36272,747817238515.4618,738364769861.883
36273,748043974366.5498,738588428847.437
36274,748002019306.8933,738546831157.5938
36275,742113644137.6877,732733306510.9087
36276,741410239670.9725,732038820461.4857
36277,741468980182.7612,732096776541.7764
36278,741818387702.6176,732441721831.8704
36279,741594834235.2245,732220987620.216
36280,738821941697.6837,729483195416.64
36281,739696227557.3281,730346446824.3569
36282,742500642373.626,733115377117.1185
36283,742435082518.0258,733050788386.1526
36284,742825405316.5867,733436145261.3289
36285,743034571677.1095,733642699088.0415
36286,746157933097.9615,736726514179.5917
36287,749222017034.2301,739751681138.6387
36288,748823170336.3384,739358204703.0225
36289,748528283083.5039,739067191950.77
36290,748554016705.9081,739092644667.2247
36291,748706037636.1783,739242734654.0518
36292,748711984706.3888,739248383561.8287
36293,748898338054.4528,739432314158.4734
36294,748808763306.2164,739343797054.3597
36295,749256091363.7798,739785390150.4324
36296,749329701494.4025,739857871359.9425
36297,746658253215.9537,737220236766.6528
36298,742971471595.3446,733580461086.2932
36299,742662094871.3474,733275096391.87
36300,739462631661.7548,730116029118.1014
36301,742677003542.7395,733289613755.5679
36302,742649653750.8694,733262557284.3641
36303,739655697397.6787,730306471553.9492
36304,739248561723.5945,729904470653.503
36305,731551955400.758,722305128599.2899
36306,738714174736.0155,729376818197.3599
36307,738810203233.5889,729471570381.3348
36308,742354045448.8065,732970542279.1526
36309,740496455353.9149,731136426262.3937
36310,742661472685.7906,733274103660.7134
36311,743903022536.5103,734500227740.1844
36312,742911585338.1683,733521693729.4222
36313,744384581002.5219,734976132642.4896
36314,744141150057.1595,734735793339.3336
36315,744887046522.8268,735472304320.5583
36316,742508807225.8203,733124150973.6234
36317,747443716316.6934,737996572984.1077
36318,750000602366.9941,740521038107.5173
36319,750692564281.5427,741204071844.6222
36320,742147498248.8762,732766974686.3645
36321,742157576154.4713,732776765617.1156
36322,742207789302.9639,732826261503.8358
36323,741721540575.0931,732346111245.3835
36324,742510674148.4377,733125219903.9412
36325,748266036984.8488,738807184387.5641
36326,741425872370.7783,732054098210.7438
36327,743395397316.5923,733998695096.9518
36328,739332590018.938,729987307874.216
36329,731684644588.9558,722435998798.3829
36330,725210123879.3691,716043191476.686
36331,734139613182.053,724859915524.2299
36332,724305885374.4009,715150350862.476
36333,727804677707.673,718604945775.7771
36334,730992020407.7681,721752056154.1216
36335,742698950279.85,733311155088.6757
36336,742859649230.4031,733470237830.2714
36337,742962174679.3455,733571650206.7881
36338,742354526950.5898,732971767653.3953
36339,741957456010.5018,732579802797.9513
36340,741559867037.3583,732187237591.974
36341,742431322786.7273,733047609369.6603
36342,737701166394.158,728377181660.4097
36343,736012746401.9998,726710038020.2107
36344,741979457760.8047,732601094251.3225
36345,741811552298.3765,732435174805.4255
36346,741954275337.5817,732575977238.1958
36347,741148381012.1233,731780213921.2633
36348,741370589938.9336,731999573888.6019
36349,736204004698.59,726898212056.6337
36350,723253633052.531,714111428561.4398
36351,725173517979.6042,716007086642.7264
36352,731866006793.6665,722615092191.1288
36353,736063118389.9628,726759088713.0964
36354,743532930617.4854,734134405423.9049
36355,742989083229.0254,733597445030.9978
36356,742638882199.2147,733251716701.5411
36357,741598071660.9281,732224094341.4391
36358,742782073649.5128,733393226281.7653
36359,742977628139.8743,733586523047.7274
36360,742456193646.1276,733071789840.1376
36361,742518214234.6525,733133049109.3833
36362,742196430376.6516,732815294712.2614
36363,743813173441.4453,734411436204.2233
36364,747819445606.0682,738366828705.4514
36365,742682467526.946,733295031616.5273
36366,741635236174.9193,732260964089.7915
36367,741447863805.6318,732075909436.9454
36368,741565703867.9434,732192246153.5043
36369,741973093441.3381,732594437328.0123
36370,737985497696.7783,728657308407.706
36371,741610686296.5576,732236592294.0377
36372,741719561749.4835,732344070464.2075
36373,741614353561.1223,732240191222.0238
36374,740693409508.115,731330876884.5001
36375,740940950948.5289,731575308880.9948
36376,742589079594.6863,733202711114.0363
36377,742050334109.4823,732670919070.1277
36378,742301095844.7024,732918579769.6405
36379,742440241876.3451,733055968055.0154
36380,742476243743.1335,733091551610.3746
36381,742781931829.2509,733393451974.431
36382,742645014515.4509,733258334704.83
36383,742509051249.5271,733124147007.7378
36384,742325522602.5835,732943006936.7062
36385,742246459110.3066,732864918862.3398
36386,742448039732.4027,733063913921.541
36387,742836479941.6483,733447374715.0983
36388,747804155946.5975,738351796635.7592
36389,743646147783.5028,734246778652.9943
36390,742003838195.7511,732625251284.8224
36391,742494985709.5565,733110206352.5497
36392,741902119401.4644,732524868772.9152
36393,741640043109.3318,732266101792.258
36394,737946810742.6985,728619563478.2921
36395,730784899168.2341,721548238069.9905
36396,730936881303.4133,721698282330.3579
36397,730801563122.2882,721564708333.9012
36398,734171032368.8665,724891487317.1311
36399,730201820711.0618,720972519527.3468
36400,729380814945.9863,720161903329.2396
36401,745576945573.0573,736152901962.8871
36402,742310020588.9991,732927355881.6396
36403,747607149839.3081,738157270042.3956
36404,747982263023.9585,738527692544.309
36405,747853587897.0862,738400746521.7542
36406,748018194290.3724,738563460399.8331
36407,747313400103.9542,737867564843.6108
36408,747518035280.4562,738069685226.1249
36409,747010493656.8934,737568516165.7172
36410,746907593533.5962,737466830714.0835
36411,746636424446.1749,737199008646.8711
36412,746763085182.7029,737324066768.0264
36413,747146756054.5588,737702855937.1235
36414,747062796513.0144,737619835051.0432
36415,747037641157.0302,737594979487.6635
36416,746940703641.8862,737499240249.4553
36417,746768960194.9799,737329657063.9866
36418,747010953551.4716,737568633794.4788
36419,742798592763.9879,733409880286.1368
36420,722058707442.4376,712932157535.8757
36421,723020343103.2754,713881789890.0269
36422,740737389748.5299,731374891841.9954
36423,742085384853.6696,732705857589.0732
36424,742258396517.2361,732876734728.1343
36425,741861041139.7076,732484520352.5282
36426,741657904755.6501,732283970291.388
36427,742014560770.1617,732636131234.8671
36428,741930544910.5706,732553106410.0978
36429,742024760358.5923,732646040010.8171
36430,741953023920.3281,732575104790.6361
36431,741387581011.8201,732016839266.7882
36432,742070240917.7499,732690944510.3993
36433,741054844259.428,731688424779.0148
36434,740689972794.6256,731328254650.9305
36435,740430132555.1925,731071597149.1982
36436,741131994931.9298,731764419786.0265
36437,740557760060.0948,731197499582.529
36438,740205478920.368,730849711068.2252
36439,739909197383.7051,730557224298.1622
36440,740277412375.2842,730920835683.11
36441,740423728546.9612,731065274326.4663
36442,735058906513.9711,725768237577.2454
36443,726857135983.3616,717669878698.6615
36444,725925868197.5557,716750275834.3317
36445,725803428481.2612,716629368086.1934
36446,732946847845.0073,723682543400.638
36447,746597265595.5955,737159974820.6306
36448,746791617373.7706,737351910123.8142
36449,746592033466.2252,737154831416.9502
36450,746524310142.5299,737088075493.9193
36451,746253501115.0546,736820744900.0582
36452,746357758944.7152,736923735081.1213
36453,745967802899.4164,736538612393.655
36454,746273477818.7654,736840434785.9774
36455,746117665296.4901,736686522586.3021
36456,746220624707.1395,736788136951.8171
36457,746483317306.9103,737047485009.0586
36458,746438345222.2319,737003080953.7128
36459,746052729597.3314,736622353181.3026
36460,746158392401.9718,736726722435.6162
36461,746140250197.7567,736708770504.9867
36462,746009487449.128,736579638088.7692
36463,746003666278.895,736573907182.1372
36464,745815095736.6765,736387722837.5176
36465,745795976563.715,736368898585.2844
36466,745395314680.0936,735973301207.8766
36467,745452220400.6531,736029576294.242
36468,745339902836.45,735918600685.5358
36469,745592047821.2285,736167563971.3274
36470,745508279602.4132,736084816226.0747
36471,745691777097.5474,736265977408.3859
36472,745739478797.8264,736313062564.5259
36473,745847925608.6488,736420336816.3499
36474,745442844210.3234,736020576883.6296
36475,745415923356.6526,735994094571.2971
